Azimut,Altitud_grados,Distancia_m,Cota_m
3.85500,2.59269,856.50,139.067
3.86000,2.59269,856.50,139.067
3.86500,2.59269,856.50,139.067
3.87000,2.59269,856.50,139.067
3.87500,2.59269,856.50,139.067
3.88000,2.68109,857.20,140.424
3.88500,2.68573,856.10,140.442
3.89000,2.68605,856.00,140.442
3.89500,2.68605,856.00,140.442
3.90000,2.68605,856.00,140.442
3.90500,2.68605,856.00,140.442
3.91000,2.68605,856.00,140.442
3.91500,2.69257,856.90,140.582
3.92000,2.69508,856.10,140.582
3.92500,2.69508,856.10,140.582
3.93000,2.69508,856.10,140.582
3.93500,2.69508,856.10,140.582
3.94000,2.69508,856.10,140.582
3.94500,2.69508,856.10,140.582
3.95000,2.69508,856.10,140.582
3.95500,2.69665,855.60,140.582
3.96000,2.69665,855.60,140.582
3.96500,2.69665,855.60,140.582
3.97000,2.69665,855.60,140.582
3.97500,2.69665,855.60,140.582
3.98000,2.69665,855.60,140.582
3.98500,2.69665,855.60,140.582
3.99000,2.69508,856.10,140.582
3.99500,2.69508,856.10,140.582
4.00000,2.69508,856.10,140.582
4.00500,2.69508,856.10,140.582
4.01000,2.69508,856.10,140.582
4.01500,2.69477,856.20,140.582
4.02000,2.56819,855.70,138.664
4.02500,2.55451,856.70,138.504
4.03000,2.55451,856.70,138.504
4.03500,2.55451,856.70,138.504
4.04000,2.55451,856.70,138.504
4.04500,2.55451,856.70,138.504
4.05000,2.53128,857.20,138.178
4.05500,2.53128,857.20,138.178
4.06000,2.53128,857.20,138.178
4.06500,2.53128,857.20,138.178
4.07000,2.53128,857.20,138.178
4.07500,2.53128,857.20,138.178
4.08000,2.53128,857.20,138.178
4.08500,2.47158,856.20,137.240
4.09000,2.47158,856.20,137.240
4.09500,2.47158,856.20,137.240
4.10000,2.47158,856.20,137.240
4.10500,2.47158,856.20,137.240
4.11000,2.47129,856.30,137.240
4.11500,2.47129,856.30,137.240
4.12000,2.34873,106.30,104.643
4.12500,2.34873,106.30,104.643
4.13000,2.34873,106.30,104.643
4.13500,2.34873,106.30,104.643
4.14000,2.34873,106.30,104.643
4.14500,2.34873,106.30,104.643
4.15000,2.34873,106.30,104.643
4.15500,2.34873,106.30,104.643
4.16000,2.34873,106.30,104.643
4.16500,2.34873,106.30,104.643
4.17000,2.34873,106.30,104.643
4.17500,2.34873,106.30,104.643
4.18000,2.34873,106.30,104.643
4.18500,2.34873,106.30,104.643
4.19000,2.34873,106.30,104.643
4.19500,2.34873,106.30,104.643
4.20000,2.34873,106.30,104.643
4.20500,2.34873,106.30,104.643
4.21000,2.34873,106.30,104.643
4.21500,2.34873,106.30,104.643
4.22000,2.34873,106.30,104.643
4.22500,2.34873,106.30,104.643
4.23000,2.34873,106.30,104.643
4.23500,2.34873,106.30,104.643
4.24000,2.34873,106.30,104.643
4.24500,2.34873,106.30,104.643
4.25000,2.34873,106.30,104.643
4.25500,2.34873,106.30,104.643
4.26000,2.34873,106.30,104.643
4.26500,2.34873,106.30,104.643
4.27000,2.34873,106.30,104.643
4.27500,2.34873,106.30,104.643
4.28000,2.34873,106.30,104.643
4.28500,2.34873,106.30,104.643
4.29000,2.34873,106.30,104.643
4.29500,2.34873,106.30,104.643
4.30000,2.34873,106.30,104.643
4.30500,2.34873,106.30,104.643
4.31000,2.34652,106.40,104.643
4.31500,2.33556,106.90,104.643
4.32000,2.33556,106.90,104.643
4.32500,2.33556,106.90,104.643
4.33000,2.33556,106.90,104.643
4.33500,2.33556,106.90,104.643
4.34000,2.33556,106.90,104.643
4.34500,2.33556,106.90,104.643
4.35000,2.33556,106.90,104.643
4.35500,2.33556,106.90,104.643
4.36000,2.33556,106.90,104.643
4.36500,2.33556,106.90,104.643
4.37000,2.33556,106.90,104.643
4.37500,2.33556,106.90,104.643
4.38000,2.33556,106.90,104.643
4.38500,2.33556,106.90,104.643
4.39000,2.33556,106.90,104.643
4.39500,2.33556,106.90,104.643
4.40000,2.33556,106.90,104.643
4.40500,2.33556,106.90,104.643
4.41000,2.33556,106.90,104.643
4.41500,2.33556,106.90,104.643
4.42000,2.33556,106.90,104.643
4.42500,2.33556,106.90,104.643
4.43000,2.33556,106.90,104.643
4.43500,2.33556,106.90,104.643
4.44000,2.33556,106.90,104.643
4.44500,2.33556,106.90,104.643
4.45000,2.33556,106.90,104.643
4.45500,2.33556,106.90,104.643
4.46000,2.33556,106.90,104.643
4.46500,2.33556,106.90,104.643
4.47000,2.33556,106.90,104.643
4.47500,2.33556,106.90,104.643
4.48000,2.33556,106.90,104.643
4.48500,2.33556,106.90,104.643
4.49000,2.33556,106.90,104.643
4.49500,2.33556,106.90,104.643
4.50000,2.33556,106.90,104.643
4.50500,2.33556,106.90,104.643
4.51000,2.33556,106.90,104.643
4.51500,2.33556,106.90,104.643
4.52000,2.33556,106.90,104.643
4.52500,2.33556,106.90,104.643
4.53000,2.33556,106.90,104.643
4.53500,2.33556,106.90,104.643
4.54000,2.33556,106.90,104.643
4.54500,2.33556,106.90,104.643
4.55000,2.33556,106.90,104.643
4.55500,2.33556,106.90,104.643
4.56000,2.33556,106.90,104.643
4.56500,2.32341,106.40,104.600
4.57000,2.32341,106.40,104.600
4.57500,2.32341,106.40,104.600
4.58000,2.32341,106.40,104.600
4.58500,2.27603,105.90,104.492
4.59000,2.27603,105.90,104.492
4.59500,2.27603,105.90,104.492
4.60000,2.27603,105.90,104.492
4.60500,2.26476,123.90,105.183
4.61000,2.26293,124.00,105.183
4.61500,2.26293,124.00,105.183
4.62000,2.26293,124.00,105.183
4.62500,2.26293,124.00,105.183
4.63000,2.29246,123.90,105.243
4.63500,2.29431,123.80,105.243
4.64000,2.29616,123.70,105.243
4.64500,2.29987,123.50,105.243
4.65000,2.30174,123.40,105.243
4.65500,2.30360,123.30,105.243
4.66000,2.30734,123.10,105.243
4.66500,2.30921,123.00,105.243
4.67000,2.30921,123.00,105.243
4.67500,2.30921,123.00,105.243
4.68000,2.30921,123.00,105.243
4.68500,2.30921,123.00,105.243
4.69000,2.30921,123.00,105.243
4.69500,2.30921,123.00,105.243
4.70000,2.30921,123.00,105.243
4.70500,2.30921,123.00,105.243
4.71000,2.30921,123.00,105.243
4.71500,2.30921,123.00,105.243
4.72000,2.30921,123.00,105.243
4.72500,2.30921,123.00,105.243
4.73000,2.30921,123.00,105.243
4.73500,2.30921,123.00,105.243
4.74000,2.30921,123.00,105.243
4.74500,2.30921,123.00,105.243
4.75000,2.30921,123.00,105.243
4.75500,2.30921,123.00,105.243
4.76000,2.30921,123.00,105.243
4.76500,2.30921,123.00,105.243
4.77000,2.30921,123.00,105.243
4.77500,2.30921,123.00,105.243
4.78000,2.30921,123.00,105.243
4.78500,2.30921,123.00,105.243
4.79000,2.30921,123.00,105.243
4.79500,2.30921,123.00,105.243
4.80000,2.30921,123.00,105.243
4.80500,2.33988,125.40,105.407
4.81000,2.34174,125.30,105.407
4.81500,2.34548,125.10,105.407
4.82000,2.34735,125.00,105.407
4.82500,2.34923,124.90,105.407
4.83000,2.35111,124.80,105.407
4.83500,2.35488,124.60,105.407
4.84000,2.35677,124.50,105.407
4.84500,2.35677,124.50,105.407
4.85000,2.35677,124.50,105.407
4.85500,2.35677,124.50,105.407
4.86000,2.35677,124.50,105.407
4.86500,2.35677,124.50,105.407
4.87000,2.35677,124.50,105.407
4.87500,2.35677,124.50,105.407
4.88000,2.35677,124.50,105.407
4.88500,2.35677,124.50,105.407
4.89000,2.35677,124.50,105.407
4.89500,2.35677,124.50,105.407
4.90000,2.35677,124.50,105.407
4.90500,2.35677,124.50,105.407
4.91000,2.35677,124.50,105.407
4.91500,2.35677,124.50,105.407
4.92000,2.35677,124.50,105.407
4.92500,2.35677,124.50,105.407
4.93000,2.35677,124.50,105.407
4.93500,2.35677,124.50,105.407
4.94000,2.35677,124.50,105.407
4.94500,2.35677,124.50,105.407
4.95000,2.35677,124.50,105.407
4.95500,2.35677,124.50,105.407
4.96000,2.35677,124.50,105.407
4.96500,2.35677,124.50,105.407
4.97000,2.35677,124.50,105.407
4.97500,2.35677,124.50,105.407
4.98000,2.35677,124.50,105.407
4.98500,2.35677,124.50,105.407
4.99000,2.35677,124.50,105.407
4.99500,2.35677,124.50,105.407
5.00000,2.35677,124.50,105.407
5.00500,2.35677,124.50,105.407
5.01000,2.35677,124.50,105.407
5.01500,2.35677,124.50,105.407
5.02000,2.35677,124.50,105.407
5.02500,2.35677,124.50,105.407
5.03000,2.35677,124.50,105.407
5.03500,2.42471,125.40,105.593
5.04000,2.42665,125.30,105.593
5.04500,2.43052,125.10,105.593
5.05000,2.43246,125.00,105.593
5.05500,2.43441,124.90,105.593
5.06000,2.43636,124.80,105.593
5.06500,2.44026,124.60,105.593
5.07000,2.44222,124.50,105.593
5.07500,2.44222,124.50,105.593
5.08000,2.44222,124.50,105.593
5.08500,2.44222,124.50,105.593
5.09000,2.44222,124.50,105.593
5.09500,2.44222,124.50,105.593
5.10000,2.44222,124.50,105.593
5.10500,2.44222,124.50,105.593
5.11000,2.44222,124.50,105.593
5.11500,2.44222,124.50,105.593
5.12000,2.44222,124.50,105.593
5.12500,2.44222,124.50,105.593
5.13000,2.44222,124.50,105.593
5.13500,2.44222,124.50,105.593
5.14000,2.44026,124.60,105.593
5.14500,2.44026,124.60,105.593
5.15000,2.44026,124.60,105.593
5.15500,2.44026,124.60,105.593
5.16000,2.44026,124.60,105.593
5.16500,2.44026,124.60,105.593
5.17000,2.44026,124.60,105.593
5.17500,2.44026,124.60,105.593
5.18000,2.44026,124.60,105.593
5.18500,2.44026,124.60,105.593
5.19000,2.44026,124.60,105.593
5.19500,2.44026,124.60,105.593
5.20000,2.44026,124.60,105.593
5.20500,2.44026,124.60,105.593
5.21000,2.44026,124.60,105.593
5.21500,2.44026,124.60,105.593
5.22000,2.44026,124.60,105.593
5.22500,2.44026,124.60,105.593
5.23000,2.44026,124.60,105.593
5.23500,2.44026,124.60,105.593
5.24000,2.44026,124.60,105.593
5.24500,2.44026,124.60,105.593
5.25000,2.44026,124.60,105.593
5.25500,2.44026,124.60,105.593
5.26000,2.44026,124.60,105.593
5.26500,2.44026,124.60,105.593
5.27000,2.44026,124.60,105.593
5.27500,2.44026,124.60,105.593
5.28000,2.44026,124.60,105.593
5.28500,2.44026,124.60,105.593
5.29000,2.44026,124.60,105.593
5.29500,2.44026,124.60,105.593
5.30000,2.66406,124.50,106.076
5.30500,2.66620,124.40,106.076
5.31000,2.66834,124.30,106.076
5.31500,2.67048,124.20,106.076
5.32000,2.67263,124.10,106.076
5.32500,2.67478,124.00,106.076
5.33000,2.67910,123.80,106.076
5.33500,2.68126,123.70,106.076
5.34000,2.68343,123.60,106.076
5.34500,2.68343,123.60,106.076
5.35000,2.68343,123.60,106.076
5.35500,2.68343,123.60,106.076
5.36000,2.68343,123.60,106.076
5.36500,2.68343,123.60,106.076
5.37000,2.68343,123.60,106.076
5.37500,2.68343,123.60,106.076
5.38000,2.68343,123.60,106.076
5.38500,2.68343,123.60,106.076
5.39000,2.68343,123.60,106.076
5.39500,2.68343,123.60,106.076
5.40000,2.68343,123.60,106.076
5.40500,2.68343,123.60,106.076
5.41000,2.68343,123.60,106.076
5.41500,2.68343,123.60,106.076
5.42000,2.68343,123.60,106.076
5.42500,2.68343,123.60,106.076
5.43000,2.68343,123.60,106.076
5.43500,2.68343,123.60,106.076
5.44000,2.68343,123.60,106.076
5.44500,2.68343,123.60,106.076
5.45000,2.68343,123.60,106.076
5.45500,2.68343,123.60,106.076
5.46000,2.68343,123.60,106.076
5.46500,2.68343,123.60,106.076
5.47000,2.68343,123.60,106.076
5.47500,2.68343,123.60,106.076
5.48000,2.68343,123.60,106.076
5.48500,2.68343,123.60,106.076
5.49000,2.68343,123.60,106.076
5.49500,2.68343,123.60,106.076
5.50000,2.68343,123.60,106.076
5.50500,2.68343,123.60,106.076
5.51000,2.68343,123.60,106.076
5.51500,2.68343,123.60,106.076
5.52000,2.68343,123.60,106.076
5.52500,2.68343,123.60,106.076
5.53000,2.68343,123.60,106.076
5.53500,2.68343,123.60,106.076
5.54000,2.68343,123.60,106.076
5.54500,2.68343,123.60,106.076
5.55000,2.68343,123.60,106.076
5.55500,2.68343,123.60,106.076
5.56000,2.68343,123.60,106.076
5.56500,2.68343,123.60,106.076
5.57000,2.68343,123.60,106.076
5.57500,2.68343,123.60,106.076
5.58000,2.68343,123.60,106.076
5.58500,2.68343,123.60,106.076
5.59000,2.68343,123.60,106.076
5.59500,2.68343,123.60,106.076
5.60000,2.68343,123.60,106.076
5.60500,2.68343,123.60,106.076
5.61000,2.68343,123.60,106.076
5.61500,2.68343,123.60,106.076
5.62000,2.68343,123.60,106.076
5.62500,2.68343,123.60,106.076
5.63000,2.68343,123.60,106.076
5.63500,2.68343,123.60,106.076
5.64000,2.68343,123.60,106.076
5.64500,2.68343,123.60,106.076
5.65000,2.68126,123.70,106.076
5.65500,2.68126,123.70,106.076
5.66000,2.68126,123.70,106.076
5.66500,2.68126,123.70,106.076
5.67000,2.68126,123.70,106.076
5.67500,2.68126,123.70,106.076
5.68000,2.68126,123.70,106.076
5.68500,2.68126,123.70,106.076
5.69000,2.68126,123.70,106.076
5.69500,2.68126,123.70,106.076
5.70000,2.68126,123.70,106.076
5.70500,2.68126,123.70,106.076
5.71000,2.68126,123.70,106.076
5.71500,2.87060,125.60,106.581
5.72000,2.87288,125.50,106.581
5.72500,2.87517,125.40,106.581
5.73000,2.87975,125.20,106.581
5.73500,2.90763,125.10,106.637
5.74000,2.90996,125.00,106.637
5.74500,2.91228,124.90,106.637
5.75000,2.91461,124.80,106.637
5.75500,2.91694,124.70,106.637
5.76000,2.91928,124.60,106.637
5.76500,2.92162,124.50,106.637
5.77000,2.92397,124.40,106.637
5.77500,2.92632,124.30,106.637
5.78000,2.92867,124.20,106.637
5.78500,2.92867,124.20,106.637
5.79000,2.92867,124.20,106.637
5.79500,2.92867,124.20,106.637
5.80000,2.92867,124.20,106.637
5.80500,2.92867,124.20,106.637
5.81000,2.92867,124.20,106.637
5.81500,2.92867,124.20,106.637
5.82000,2.92867,124.20,106.637
5.82500,2.92867,124.20,106.637
5.83000,2.92867,124.20,106.637
5.83500,2.92867,124.20,106.637
5.84000,2.92867,124.20,106.637
5.84500,2.92867,124.20,106.637
5.85000,2.92867,124.20,106.637
5.85500,2.92867,124.20,106.637
5.86000,2.92867,124.20,106.637
5.86500,2.92867,124.20,106.637
5.87000,2.92867,124.20,106.637
5.87500,2.92867,124.20,106.637
5.88000,2.92867,124.20,106.637
5.88500,2.92867,124.20,106.637
5.89000,2.92867,124.20,106.637
5.89500,2.92867,124.20,106.637
5.90000,2.92867,124.20,106.637
5.90500,2.92867,124.20,106.637
5.91000,2.92867,124.20,106.637
5.91500,2.92867,124.20,106.637
5.92000,2.92867,124.20,106.637
5.92500,2.92867,124.20,106.637
5.93000,2.92867,124.20,106.637
5.93500,2.92867,124.20,106.637
5.94000,2.92867,124.20,106.637
5.94500,2.92867,124.20,106.637
5.95000,2.92867,124.20,106.637
5.95500,2.92867,124.20,106.637
5.96000,2.92867,124.20,106.637
5.96500,2.92867,124.20,106.637
5.97000,2.92867,124.20,106.637
5.97500,2.92867,124.20,106.637
5.98000,2.92867,124.20,106.637
5.98500,2.93069,124.70,106.667
5.99000,2.93069,124.70,106.667
5.99500,2.93069,124.70,106.667
6.00000,2.93069,124.70,106.667
6.00500,2.93069,124.70,106.667
6.01000,2.93069,124.70,106.667
6.01500,2.93069,124.70,106.667
6.02000,2.93069,124.70,106.667
6.02500,2.93069,124.70,106.667
6.03000,2.93069,124.70,106.667
6.03500,2.93069,124.70,106.667
6.04000,2.93069,124.70,106.667
6.04500,2.93069,124.70,106.667
6.05000,2.93069,124.70,106.667
6.05500,2.93069,124.70,106.667
6.06000,2.93069,124.70,106.667
6.06500,2.93069,124.70,106.667
6.07000,2.93069,124.70,106.667
6.07500,2.92867,124.20,106.637
6.08000,2.92867,124.20,106.637
6.08500,2.92867,124.20,106.637
6.09000,2.92835,124.80,106.667
6.09500,2.92835,124.80,106.667
6.10000,2.92835,124.80,106.667
6.10500,2.92835,124.80,106.667
6.11000,2.92835,124.80,106.667
6.11500,2.92835,124.80,106.667
6.12000,2.92835,124.80,106.667
6.12500,2.92835,124.80,106.667
6.13000,2.92835,124.80,106.667
6.13500,2.92835,124.80,106.667
6.14000,2.92835,124.80,106.667
6.14500,2.92835,124.80,106.667
6.15000,2.92835,124.80,106.667
6.15500,2.92835,124.80,106.667
6.16000,2.92835,124.80,106.667
6.16500,2.92835,124.80,106.667
6.17000,2.92835,124.80,106.667
6.17500,2.92835,124.80,106.667
6.18000,2.92835,124.80,106.667
6.18500,2.92835,124.80,106.667
6.19000,2.92835,124.80,106.667
6.19500,2.92835,124.80,106.667
6.20000,2.92835,124.80,106.667
6.20500,2.92835,124.80,106.667
6.21000,2.92835,124.80,106.667
6.21500,2.92835,124.80,106.667
6.22000,2.93069,124.70,106.667
6.22500,2.93304,124.60,106.667
6.23000,2.93539,124.50,106.667
6.23500,2.93775,124.40,106.667
6.24000,2.94011,124.30,106.667
6.24500,2.94011,124.30,106.667
6.25000,2.94011,124.30,106.667
6.25500,2.94011,124.30,106.667
6.26000,2.94011,124.30,106.667
6.26500,2.94011,124.30,106.667
6.27000,2.94011,124.30,106.667
6.27500,2.94011,124.30,106.667
6.28000,2.94011,124.30,106.667
6.28500,2.94011,124.30,106.667
6.29000,2.94011,124.30,106.667
6.29500,2.94011,124.30,106.667
6.30000,2.94011,124.30,106.667
6.30500,2.94011,124.30,106.667
6.31000,2.94011,124.30,106.667
6.31500,2.94011,124.30,106.667
6.32000,2.94011,124.30,106.667
6.32500,2.94011,124.30,106.667
6.33000,2.94011,124.30,106.667
6.33500,2.94011,124.30,106.667
6.34000,2.94011,124.30,106.667
6.34500,2.94011,124.30,106.667
6.35000,2.94011,124.30,106.667
6.35500,2.94011,124.30,106.667
6.36000,2.94011,124.30,106.667
6.36500,2.94011,124.30,106.667
6.37000,2.94011,124.30,106.667
6.37500,2.94011,124.30,106.667
6.38000,2.94011,124.30,106.667
6.38500,2.94011,124.30,106.667
6.39000,2.94011,124.30,106.667
6.39500,2.94011,124.30,106.667
6.40000,2.94011,124.30,106.667
6.40500,2.94011,124.30,106.667
6.41000,2.94011,124.30,106.667
6.41500,2.94011,124.30,106.667
6.42000,2.94011,124.30,106.667
6.42500,2.94011,124.30,106.667
6.43000,2.94011,124.30,106.667
6.43500,2.94011,124.30,106.667
6.44000,2.94011,124.30,106.667
6.44500,2.94011,124.30,106.667
6.45000,2.94011,124.30,106.667
6.45500,2.94011,124.30,106.667
6.46000,2.94011,124.30,106.667
6.46500,2.94011,124.30,106.667
6.47000,2.94011,124.30,106.667
6.47500,2.94011,124.30,106.667
6.48000,2.94011,124.30,106.667
6.48500,2.94011,124.30,106.667
6.49000,2.94011,124.30,106.667
6.49500,2.94011,124.30,106.667
6.50000,2.94011,124.30,106.667
6.50500,2.93775,124.40,106.667
6.51000,2.93775,124.40,106.667
6.51500,2.93775,124.40,106.667
6.52000,2.93775,124.40,106.667
6.52500,2.93775,124.40,106.667
6.53000,2.93775,124.40,106.667
6.53500,2.93775,124.40,106.667
6.54000,2.93775,124.40,106.667
6.54500,2.93775,124.40,106.667
6.55000,2.93775,124.40,106.667
6.55500,2.93775,124.40,106.667
6.56000,2.93775,124.40,106.667
6.56500,2.93775,124.40,106.667
6.57000,2.93775,124.40,106.667
6.57500,2.93775,124.40,106.667
6.58000,2.93775,124.40,106.667
6.58500,2.93775,124.40,106.667
6.59000,2.93775,124.40,106.667
6.59500,2.93775,124.40,106.667
6.60000,2.93775,124.40,106.667
6.60500,2.93775,124.40,106.667
6.61000,2.93775,124.40,106.667
6.61500,2.93775,124.40,106.667
6.62000,2.93775,124.40,106.667
6.62500,2.93775,124.40,106.667
6.63000,2.93775,124.40,106.667
6.63500,2.93775,124.40,106.667
6.64000,2.95355,129.80,106.980
6.64500,2.95582,129.70,106.980
6.65000,2.95810,129.60,106.980
6.65500,2.96038,129.50,106.980
6.66000,2.96266,129.40,106.980
6.66500,2.96495,129.30,106.980
6.67000,2.96724,129.20,106.980
6.67500,2.96953,129.10,106.980
6.68000,2.97183,129.00,106.980
6.68500,2.97413,128.90,106.980
6.69000,2.97413,128.90,106.980
6.69500,2.97413,128.90,106.980
6.70000,2.97413,128.90,106.980
6.70500,2.97413,128.90,106.980
6.71000,2.97413,128.90,106.980
6.71500,2.97413,128.90,106.980
6.72000,2.97413,128.90,106.980
6.72500,2.97413,128.90,106.980
6.73000,2.97413,128.90,106.980
6.73500,2.97413,128.90,106.980
6.74000,2.97413,128.90,106.980
6.74500,2.97413,128.90,106.980
6.75000,2.97413,128.90,106.980
6.75500,2.97413,128.90,106.980
6.76000,2.97413,128.90,106.980
6.76500,2.97413,128.90,106.980
6.77000,2.97413,128.90,106.980
6.77500,2.97183,129.00,106.980
6.78000,2.97183,129.00,106.980
6.78500,2.97183,129.00,106.980
6.79000,2.97183,129.00,106.980
6.79500,2.97183,129.00,106.980
6.80000,2.97183,129.00,106.980
6.80500,2.97183,129.00,106.980
6.81000,2.97183,129.00,106.980
6.81500,2.97183,129.00,106.980
6.82000,2.97183,129.00,106.980
6.82500,2.97183,129.00,106.980
6.83000,2.97183,129.00,106.980
6.83500,2.97183,129.00,106.980
6.84000,2.97183,129.00,106.980
6.84500,2.97183,129.00,106.980
6.85000,2.97183,129.00,106.980
6.85500,2.97183,129.00,106.980
6.86000,2.97183,129.00,106.980
6.86500,2.97183,129.00,106.980
6.87000,2.97183,129.00,106.980
6.87500,2.97183,129.00,106.980
6.88000,3.04744,129.40,107.172
6.88500,3.04979,129.30,107.172
6.89000,3.04979,129.30,107.172
6.89500,3.05215,129.20,107.172
6.90000,3.05451,129.10,107.172
6.90500,3.05687,129.00,107.172
6.91000,3.05924,128.90,107.172
6.91500,3.06161,128.80,107.172
6.92000,3.06398,128.70,107.172
6.92500,3.06636,128.60,107.172
6.93000,3.06874,128.50,107.172
6.93500,3.06874,128.50,107.172
6.94000,3.06874,128.50,107.172
6.94500,3.06874,128.50,107.172
6.95000,3.06874,128.50,107.172
6.95500,3.06874,128.50,107.172
6.96000,3.06874,128.50,107.172
6.96500,3.06874,128.50,107.172
6.97000,3.06874,128.50,107.172
6.97500,3.06874,128.50,107.172
6.98000,3.06874,128.50,107.172
6.98500,3.06874,128.50,107.172
6.99000,3.06874,128.50,107.172
6.99500,3.06874,128.50,107.172
7.00000,3.06874,128.50,107.172
7.00500,3.06874,128.50,107.172
7.01000,3.06874,128.50,107.172
7.01500,3.06874,128.50,107.172
7.02000,3.06874,128.50,107.172
7.02500,3.06874,128.50,107.172
7.03000,3.06874,128.50,107.172
7.03500,3.06874,128.50,107.172
7.04000,3.06874,128.50,107.172
7.04500,3.06874,128.50,107.172
7.05000,3.06874,128.50,107.172
7.05500,3.06874,128.50,107.172
7.06000,3.06874,128.50,107.172
7.06500,3.06874,128.50,107.172
7.07000,3.06874,128.50,107.172
7.07500,3.06874,128.50,107.172
7.08000,3.06874,128.50,107.172
7.08500,3.06874,128.50,107.172
7.09000,3.06874,128.50,107.172
7.09500,3.06874,128.50,107.172
7.10000,3.06874,128.50,107.172
7.10500,3.06874,128.50,107.172
7.11000,3.06874,128.50,107.172
7.11500,3.06874,128.50,107.172
7.12000,3.06874,128.50,107.172
7.12500,3.06874,128.50,107.172
7.13000,3.06874,128.50,107.172
7.13500,3.06874,128.50,107.172
7.14000,3.06874,128.50,107.172
7.14500,3.06874,128.50,107.172
7.15000,3.06874,128.50,107.172
7.15500,3.06636,128.60,107.172
7.16000,3.06636,128.60,107.172
7.16500,3.06636,128.60,107.172
7.17000,3.06636,128.60,107.172
7.17500,3.06636,128.60,107.172
7.18000,3.06636,128.60,107.172
7.18500,3.06636,128.60,107.172
7.19000,3.06636,128.60,107.172
7.19500,3.06636,128.60,107.172
7.20000,3.06636,128.60,107.172
7.20500,3.06636,128.60,107.172
7.21000,3.06636,128.60,107.172
7.21500,3.06636,128.60,107.172
7.22000,3.06636,128.60,107.172
7.22500,3.06636,128.60,107.172
7.23000,3.06636,128.60,107.172
7.23500,3.06636,128.60,107.172
7.24000,3.06636,128.60,107.172
7.24500,3.06636,128.60,107.172
7.25000,3.06636,128.60,107.172
